survey_start,qualtrics_ip,qualtrics_latitude,qualtrics_longitude,survey_code,gender,age,ethnicity,education,auth_inde_resp,auth_obed_self,auth_curi_mann,auth_cons_beha,party_id,party_str_R,party_str_D,party_id_ind,relig,relig_oth,relig_fund,relig_str,state,symb_rac_work,symb_rac_slavery,symb_rac_deserve,symb_rac_try,ethno_we_white,ethno_we_black,ethno_we_asian,ethno_we_hisp,ethno_we_mental,ethno_we_refugee,ethno_we_muslim,ethno_we_fire,ethno_we_police,ethno_we_child,ethno_we_elder,ethno_int_white,ethno_int_black,ethno_int_asian,ethno_int_hisp,ethno_int_mental,ethno_int_refugee,ethno_int_muslim,ethno_int_fire,ethno_int_police,ethno_int_child,ethno_int_elder,ethno_tru_white,ethno_tru_black,ethno_tru_asian,ethno_tru_hisp,ethno_tru_mental,ethno_tru_refugee,ethno_tru_muslim,ethno_tru_fire,ethno_tru_police,ethno_tru_child,ethno_tru_elder,survey_end,emo_ang_hom,emo_sat_hom,emo_sad_hom,emo_dis_hom,emo_hap_hom,emo_fea_hom,emo_anx_hom,emo_amu_hom,react_hom,pun_nopu_hom,pun_comm_hom,pun_short_pris_hom,pun_long_pris_hom,pun_life_pris_hom,pun_exe_inje_hom,pun_exe_fire_hom,pun_exe_hang_hom,pun_exe_publ_hom,torture,detain,emo_ang_mob,emo_sat_mob,emo_sad_mob,emo_dis_mob,emo_hap_mob,emo_fea_mob,emo_anx_mob,emo_amu_mob,react_mob,pun_nopu_mob,pun_comm_mob,pun_short_pris_mob,pun_long_pris_mob,pun_life_pris_mob,pun_exe_inje_mob,pun_exe_fire_mob,pun_exe_hang_mob,pun_exe_publ_mob,legal_def,punitive_hom,punitive_refugee,punitive_mus_imm,punitive_mus_mon,punitive_mus_reg,att_article,att_comment,mturk_code,battery,screen_width,screen_height,latitude,longitude,geobytes_latitude,geobytes_longitude,factor_sensational,factor_outgroup,factor_peer_viol,video_link,com_viol_report,com_info_report,com_pos_report,com_viol_like,com_info_like,com_pos_like,exclude,exclude_pre,mturk_id,comment_text,unsure_oe,cog_dissonance_oe,fake_news_oe,info_seeking_oe,racism_hate_oe,social_desirability_race_oe,violence_oe,lethal_oe,extrajudicial_oe,dehumanizing_oe,demonizing_oe,group_oe,ingroup_oe,anger_oe,disgust_oe,sadness_oe,fear_oe,anxiety_oe,exclude_oe,cog_dissonance_com,fake_news_com,info_seeking_com,racism_hate_com,unsure_com,violence_com,lethal_com,extrajudicial_com,dehumanizing_com,demonizing_com,group_com,ingroup_com,anger_com,disgust_com,sadness_com,fear_com,anxiety_com,auth,auth_log,pi_R,ethno_we_og,ethno_int_og,ethno_tru_og,ethno_og,white,relig_fund_log,south,symb_rac,symb_rac_log,commenter,lenient_hom,prison_hom,lethal_hom,elethal_hom,ejv_hom
2018-12-10 22:15:53,207.50.145.16,37.5796966552734375,-113.68939971923828125,BYUO,Female,40,White,5,1,1,0,0,Republican,1,,,Christian,,80,95,Utah,2,3.0,2.0,2,85,85,85,85,75,85,85,90,90,65,80,80,80,80,80,80,80,80,80,80,75,80,80,80,80,80,80,80,80,80,80,80,80,2018-12-10 22:34:34,3,1,4,4,1,3,4,1,Children are innocent. I wonder what a child could ever do to make someone want to hurt them. It makes me sad and worried about the world I am raising my children in.,-3,-3,-2,3,3,1,1,1,1,-1,-1,3,3,3,3,1,3,3,1,"I know that people get worked up and upset, but I don't think civilians should take the law into their own hands. Violence is not the answer to violence.",-3,2,2,1,-1,-3,-3,-3,-3,-1,0,0,0,0,-1,3,3,60436490,,1366,657,,,37.097301,-113.639999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,A395W57ZJI6BE3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0986122886681098,1,85.0,80.0,80.0,18.33333333333333,1,4.394449154672439,0,2.5,1.252762968495368,0,-3.0,1.3333333333333333,1,1.0,-1.0
2018-12-10 22:20:36,72.24.110.131,30.3657989501953125,-88.55609893798828125,NFYS,Male,21,White,3,1,1,1,0,Republican,1,,,Christian,,9,29,Mississippi,4,3.0,4.0,3,79,25,93,90,11,50,50,81,91,25,50,80,25,93,41,23,50,39,70,79,32,51,86,29,97,80,21,32,40,98,96,36,93,2018-12-10 22:32:24,4,1,4,5,1,2,3,1,"I am very disgusted by the man who committed the homicide, regardless of his race or religion. I could not imagine in scenario in which I would want to cause any harm to a child, let alone kill them.",-3,-3,-3,3,3,3,3,-2,-3,3,-1,4,1,4,5,1,2,3,1,"I am very disgusted by the perpetrators actions. However, I thought the community's response of beating him was just as bad.",-1,2,-3,-3,-3,-3,-3,-3,-3,-1,3,-3,-3,3,2,3,3,46024074,1.0,1920,938,30.363647999999998,-88.54241280000001,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,A3GEYEPOHA33SP,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,3.0,1.3862943611198906,1,61.6,49.6,55.6,44.4,1,2.302585092994046,1,3.5,1.5040773967762742,0,-3.0,1.0,3,-0.6666666666666666,1.0
2018-12-10 22:20:44,76.16.233.95,41.7003936767578125,-87.82630157470703125,FPFA,Male,29,White,3,1,1,1,1,Independent,,,2,Atheist,,0,,Illinois,4,5.0,5.0,4,37,76,18,31,50,42,74,2,5,74,51,73,48,81,64,37,59,56,89,77,45,58,51,31,94,45,8,24,34,99,65,34,77,2018-12-10 22:31:49,4,2,3,4,1,1,1,1,Only a mentally-ill person would allow the thought of killing a child cross their minds. This person must have had something wrong with them.,-3,-3,-3,-3,0,3,1,1,0,1,1,3,1,2,4,1,1,1,1,This person got what was coming to them. The same will happen if they are sent to prison. Even prisoners won't stand and let this person continue on life normally for the crimes they commited.,1,1,-3,-3,-3,-3,-3,-3,-3,0,1,-2,-2,2,2,3,1,24547943,,1360,654,41.68990720000001,-87.8043136,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,A33ST4DW1A4PGK,Sicko,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.6094379124341003,0,48.2,61.6,45.6,48.199999999999996,1,0.0,0,5.0,1.791759469228055,1,-3.0,-2.0,3,0.6666666666666666,1.0
2018-12-10 22:09:05,108.184.171.98,34.1092071533203125,-117.71829986572265625,6JTJ,Male,44,White,4,1,1,1,0,Democrat,,1,,Christian,,50,75,California,5,5.0,4.0,5,85,30,95,75,10,75,75,95,90,25,65,85,60,95,70,15,65,65,85,80,40,85,75,60,80,65,25,60,50,90,85,70,95,2018-12-10 22:34:36,2,1,2,2,1,2,3,1,"I think the homicide of the child is horrible, and they need to bring the person that is responsible to justice.",-3,-3,-3,3,2,1,-2,-1,-1,-3,-3,3,1,2,4,1,2,3,1,"I think that a mob mentality is disgusting, and if they find out that this guy didn't do the crime, then where is the justice for this man?",-3,-2,2,1,-2,-3,-3,-3,-3,-3,1,0,0,0,0,3,1,41803509,1.0,768,1224,34.0590592,-117.80177920000001,34.0452,-118.283997,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,A3OV174HQJIJK8,Mob mentality. What happens if they find out that this alleged perp isn't the right guy? Where's the justice then?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.3862943611198906,0,70.0,71.0,63.0,32.0,1,3.9318256327243257,0,4.5,1.7047480922384253,1,-3.0,0.6666666666666666,1,-1.3333333333333333,-3.0
2018-12-10 22:19:42,73.90.206.237,36.799102783203125,-119.801605224609375,M3GN,Male,67,African/Afro-Caribbean,3,1,1,1,0,Democrat,,1,,Christian,,79,50,California,2,2.0,2.0,2,93,93,95,96,50,95,94,94,93,94,91,99,100,99,99,78,99,100,97,99,98,99,99,100,99,99,98,100,100,100,100,99,100,2018-12-10 22:35:58,2,1,4,3,1,1,2,1,The death of anyone is disturbing and the death of a child is extremely disturbing. I would need more information before I could speak further.,-3,-2,-2,1,1,1,1,1,1,-1,-1,1,1,3,3,1,1,2,1,I only hope they got the right person. When there is a rush to judgement people sometimes make a mistake.,-1,2,1,-3,-3,-3,-3,-3,-3,-1,1,0,0,0,-1,3,2,83292712,1.0,1366,626,36.785356799999995,-119.76785919999999,34.0452,-118.283997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,A4LIJVRU6DG61,Hope they got the right guy.,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.3862943611198906,0,94.6,99.4,99.6,2.1333333333333258,0,4.382026634673881,0,2.0,1.0986122886681098,1,-2.5,0.0,1,1.0,-1.0
2018-12-10 22:22:56,173.248.115.175,38.9347991943359375,-92.36389923095703125,8NAE,Male,27,African/Afro-Caribbean,3,0,0,0,0,Democrat,,1,,Other,,0,17,Missouri,2,2.0,2.0,1,73,84,86,84,80,77,87,86,55,87,76,61,84,92,82,83,81,86,67,54,70,57,62,71,86,77,71,74,84,74,54,85,79,2018-12-10 22:36:44,2,1,2,2,1,2,2,1,Its quite sad to hear a story like that. I don't usually read news of such sorts. really quite sad. ,-3,-1,-2,2,2,0,-1,0,0,-2,-3,2,1,2,2,1,2,1,1,Its scary to read such a horrific story about such a thing but the person could be innocent since its only alleged not proven. ,-3,1,-1,1,2,-2,-3,-3,-2,-3,1,2,2,-3,-3,3,1,31306900,1.0,1366,677,38.9678493,-92.3025566,34.0452,-118.283997,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,A2OBE6PQ465QWW,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0,83.6,85.0,78.4,17.66666666666667,0,0.0,0,2.0,1.0986122886681098,0,-2.0,0.6666666666666666,0,-0.3333333333333333,-2.5
2018-12-10 22:26:26,97.120.115.117,45.5142974853515625,-122.5989990234375,QJPC,Female,26,White,5,0,0,0,0,Democrat,,2,,Jewish,,0,0,Oregon,1,1.0,1.0,1,64,68,72,69,53,86,70,81,75,57,80,50,50,50,50,50,50,50,44,45,50,50,64,64,63,64,57,63,63,74,38,51,64,2018-12-10 22:34:36,5,1,5,5,1,1,1,1,I think it is a really tragic thing to happen. I feel sorry for the child and their parents. I'm curious about how few details there were about the homicide.,-3,-3,-2,2,3,3,-1,1,1,-3,-3,3,1,5,3,1,1,4,1,I'm worried about whether the right person was attacked. It would be really sad if the people pursuing vigilante justice got the wrong person.,-1,3,2,-2,-3,-3,-3,-3,-3,-3,-1,3,3,-3,-3,3,1,47950993,1.0,1366,657,45.48487120000001,-122.62990359999999,45.479301,-122.689003,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,A1OBB3PWYWK9KK,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0,73.0,50.0,63.4,37.86666666666667,1,0.0,0,1.0,0.6931471805599453,0,-3.0,1.0,3,0.3333333333333333,-3.0
2018-12-10 22:27:19,172.242.24.70,43.1571044921875,-90.28890228271484375,REC0,Other,33,White,5,0,0,0,0,Independent,,,1,Atheist,,0,,Illinois,1,1.0,1.0,1,77,76,76,79,23,17,76,52,52,1,52,50,50,50,50,12,50,50,50,43,1,50,24,24,24,25,1,12,24,24,0,1,24,2018-12-10 22:38:07,1,1,1,1,1,1,1,1,"I do not care about this. People die all of the time, there are literally billions of humans on the planet. I do not care that some kid died. It's better when a kid dies anyway, as adults have so much more to both offer and more connections than a child.",-3,-3,-3,-3,-3,3,-3,-3,-3,-3,-3,1,1,1,1,1,1,1,1,"I don't care about them either? They're just some human that did what humans sometimes do; kill other humans. Sometimes other humans say it's ok or even heroic to kill others, other times, like this one, they're disgusted by it. It's all murder.",-3,3,1,3,3,-3,-3,-3,-3,-3,0,-2,0,0,-3,3,3,75492933,,1366,626,,,39.2747,-87.846298,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,A1WL3NZ50YEOWP,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0,64.8,50.0,21.8,54.46666666666667,1,0.0,0,1.0,0.6931471805599453,0,-3.0,-3.0,3,-3.0,-3.0
2018-12-10 22:31:26,98.122.34.2,34.19110107421875,-80.975799560546875,DWYT,Male,25,African/Afro-Caribbean,3,1,1,0,1,Democrat,,2,,Christian,,50,30,South Carolina,2,1.0,1.0,1,50,65,75,75,65,75,84,85,85,50,70,75,65,90,65,60,55,80,65,65,50,85,30,75,70,65,75,60,70,75,50,70,80,2018-12-10 22:46:51,4,1,3,4,1,1,2,1,"It is indeed a tragedy and my heart goes out to the family of the victims, but I do not have sympathy for the killer or the fact that they were beaten by locals.",-3,3,-3,3,3,-3,-3,-3,-3,-1,2,4,1,4,4,1,2,2,1,"As unfortunate as it may be, the perpetrator brought it upon himself, and I'm sure there are many people who would have reacted the same way.",2,-2,-3,-3,-3,-3,-3,-3,-3,2,1,1,1,-3,-2,3,3,22567090,1.0,958,928,34.2467495,-80.88757530000001,33.6903,-78.9245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,A1LUBHUANCG2AQ,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,3.0,1.3862943611198906,0,74.8,71.0,68.0,28.733333333333334,0,3.9318256327243257,1,1.0,0.6931471805599453,0,0.0,1.0,-3,-3.0,0.5
2018-12-10 22:34:04,67.244.157.184,43.2183990478515625,-78.38739776611328125,PKYL,Female,29,White,3,1,0,1,0,No Preference,,,1,Agnostic,,0,,New York,2,2.0,3.0,3,50,41,50,51,29,70,44,80,62,26,50,50,24,55,23,25,20,25,56,47,24,51,35,33,39,34,39,30,34,65,22,74,65,2018-12-10 22:47:54,5,1,5,5,1,2,4,1,I'm sad for the child and for the family of the child. I am also sad for the man that was beaten. There was nothing written in the article with proof that he had anything to do with it and the article made it sound as if this was a hate crime and an innocent man was targeted for his race. If he did in fact kill the child then he deserves everything he got and more. But that wasn't for random people in the community to decide without solid proof.,-3,-3,-3,2,2,2,2,2,2,0,-2,4,1,3,3,1,2,3,1,"As i said before, if there is solid proof that he did it, I would not feel bad at all. He deserves it. BUT without absolutely solid proof, a confession, anything, it was not up to the members of the community to do this.",-2,2,2,1,-2,-2,-2,-2,-2,-3,1,0,0,1,0,3,3,50578938,1.0,1366,657,43.2480256,-78.2139392,43.165401,-77.620102,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,A16D3J318JVT6Z,Ending the life of a child is a terrible thing but what drove people to think it was him? What proof was given?,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0986122886681098,0,51.2,29.4,34.0,61.800000000000004,1,0.0,0,2.5,1.252762968495368,1,-3.0,0.3333333333333333,2,2.0,-1.0
2018-12-10 22:38:56,68.129.243.14,40.813507080078125,-73.93810272216796875,5GCX,Female,35,White,5,0,0,0,0,Democrat,,1,,Atheist,,0,,New York,1,1.0,1.0,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2018-12-10 22:47:45,4,1,5,5,1,2,3,1,I wondered who would kill an innocent child and felt very sad that a child's life had been taken from them. I wondered what kind of person would do such a thing.,-3,-3,-3,3,3,3,0,0,0,-3,0,1,1,5,1,1,2,3,1,"I can definitely understand why people attacked him, even though I would not have. The perpetrator did an absolutely unthinkable thing and people jumped to the defense of the innocent child.",3,1,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,-1,-3,3,3,37312429,,1135,625,,,39.5485,-119.808998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,A2FARB7LA24AU8,That is absolutely horrific.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,100.0,100.0,100.0,0.0,1,0.0,0,1.0,0.6931471805599453,1,-3.0,1.0,3,0.0,-1.5
2018-12-10 22:41:56,24.186.49.11,40.148101806640625,-74.2136993408203125,QR7B,Male,32,White,5,0,0,1,1,Republican,1,,,Christian,,3,3,New Jersey,5,5.0,5.0,5,84,29,99,94,52,78,51,87,42,80,87,89,44,97,41,47,35,56,71,53,62,55,92,10,95,24,23,71,8,81,33,99,64,2018-12-10 22:51:00,4,1,5,3,1,1,1,1,It's a terrible tragedy that makes me worry about my own children.  The world is a crazy place and you never know what can happen and when.,-3,-3,-3,3,3,3,3,3,3,-3,-3,1,2,1,1,1,1,1,1,I think it is unjustified.  Unless I was 100% sure that he was in fact responsible for the crime against the child I can't condone anything that was done to him.,-2,-2,1,-1,-3,-3,-3,-3,-3,1,0,0,-1,-1,-3,3,1,98485225,0.25,1366,657,40.1498112,-74.2350848,40.849998,-73.878304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,A1IZXYBZFZAPAQ,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,2.0,1.0986122886681098,1,70.2,54.6,41.6,44.53333333333333,1,1.3862943611198906,0,5.0,1.791759469228055,0,-3.0,1.0,3,3.0,-3.0
2018-12-10 22:39:02,173.173.79.165,41.4297027587890625,-97.36840057373046875,IGEE,Male,23,White,5,0,0,0,0,Democrat,,1,,Atheist,,0,,Nebraska,4,4.0,4.0,4,98,98,97,100,46,100,98,99,99,100,100,99,100,98,99,52,99,100,100,99,99,97,99,98,97,97,27,98,100,98,97,96,99,2018-12-10 22:52:52,4,2,3,3,4,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1857,978,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,A3J5KTBHZI60H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,98.6,99.2,98.0,1.3999999999999915,1,0.0,0,4.0,1.6094379124341003,0,,,,,
2018-12-10 22:42:44,108.52.14.135,40.11090087890625,-74.93779754638671875,ITRS,Female,19,African/Afro-Caribbean,3,0,1,1,0,Democrat,,2,,Christian,,100,96,Pennsylvania,1,1.0,1.0,1,3,100,40,44,76,92,64,86,92,74,51,7,99,40,83,73,86,68,84,65,87,91,2,100,10,65,79,85,82,94,63,75,45,2018-12-10 22:52:39,4,1,5,4,1,4,3,1,My reaction to the homicide of the child described is shocked and sadden. How could someone do that to a child.,-3,-3,-3,3,3,3,0,-1,0,1,3,4,1,5,4,1,4,3,1,"He somewhat deserved it, like how can you do that to a child in the first place. I guess they were trying to take the perpetrator down.",2,0,-1,-2,-3,-3,-3,-3,-3,-2,0,1,0,0,-1,3,1,1777050,,927,733,,,40.748798,-73.984596,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,A3MZ90NSCS2ZSI,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,2.0,1.0986122886681098,0,68.0,75.2,68.4,29.46666666666667,0,4.61512051684126,0,1.0,0.6931471805599453,0,-3.0,1.0,3,-0.3333333333333333,2.0
2018-12-10 22:42:28,75.183.13.60,36.0670928955078125,-80.30249786376953125,FN8P,Other,40,White,5,0,0,0,0,Independent,,,1,Atheist,,0,,Maine,1,1.0,1.0,1,25,75,76,75,80,85,75,90,25,50,25,33,66,67,66,50,66,67,50,10,75,50,25,50,50,50,50,75,75,66,100,66,33,2018-12-10 22:55:23,2,1,3,2,1,2,2,1,"Well. It's hard to know what to say, as there are zero details about the homicide itself, or how the alleged perpetrator came to be alleged. The article is more about mob justice, which under the circumstances, knowing the history of mob justice in this country, I'm inclined to view with suspicion. ",-3,-3,-3,3,1,-3,-3,-3,-3,-3,-3,2,1,3,3,1,3,3,1,"Well, it's mob justice in middle-America against an accused person with darker skin. Just on the face of it, that should throw up so many red flags you'd think you were in Mao's China. ",-3,1,3,0,-3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,3,1,44555537,,792,752,,,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,A3KC385CZNYEG5,"The alleged perpetrator. We don't actually know what happened here, and in middle America I'm sure anyone with brown skin is an automatic target. Until the details come out I'd be careful thinking this mob justice is... good, in any reasonable way?",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,77.2,66.4,60.0,32.133333333333326,1,0.0,0,1.0,0.6931471805599453,1,-3.0,0.3333333333333333,-3,-3.0,-3.0
2018-12-10 22:40:16,104.185.102.34,30.5240936279296875,-87.21669769287109375,HUVQ,Female,37,Hispanic/Latino,5,0,0,1,0,Independent,,,1,Christian,,75,75,Florida,1,1.0,1.0,1,100,100,100,100,50,100,100,100,80,50,50,100,100,100,100,100,100,100,100,75,100,100,100,100,100,100,65,100,100,100,60,75,100,2018-12-10 22:59:16,3,1,4,1,1,1,1,1,At first I thought about how awful it was. Then I was wondering who could have done such a thing to a kid. Then I thought about the poor kids parents and how they probably felt. Then I wondered about the people who punished the perpetrator. I wonder if I would have punished them for that. I don't like vigilante justice but the death of a child is a strong reason to lose your head. ,-3,-3,-3,3,3,3,-3,-3,-3,-3,-3,3,1,4,1,1,1,1,1,"I wondered if I could have done something like that. I don't like people taking justice in their own hands. I would also prefer for the justice system to deal with that. But I can imagine how they felt and maybe they couldn't stop themselves. When one hurts a innocent person, one can't help but want to protect them and stop them from getting hurt again. They might have children and were scared for them. ",1,3,1,-3,-3,-3,-3,-3,-3,0,1,0,0,0,-3,3,1,59210994,1.0,767,714,30.544805100000005,-87.3119029,30.4279,-87.24189799999999,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,A3BUWQ5C39GRQC,That is awful. That poor child. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6931471805599453,0,100.0,100.0,100.0,0.0,0,4.330733340286331,1,1.0,0.6931471805599453,1,-3.0,1.0,3,-3.0,-3.0
2018-12-10 22:44:34,64.33.96.161,44.1511993408203125,-103.348602294921875,GB93,Female,34,White,5,0,0,0,0,Independent,,,1,Christian,,0,0,South Dakota,2,3.0,4.0,2,87,88,95,97,70,91,92,100,100,86,98,85,84,99,91,82,84,90,100,100,89,96,87,94,95,95,90,87,90,98,100,78,90,2018-12-10 22:57:48,4,1,4,2,1,3,3,1,"I was very sad, and I was very disturbed, and very angry, and very frustrated",-3,0,-1,2,2,1,-1,-1,-1,0,-3,3,1,3,4,1,4,3,1,"very mad, very pissed, very angry, sad because it didnt mean it was the person they assumed it was.",-3,1,1,2,1,-1,-1,0,0,-1,1,1,1,1,0,3,3,51385051,,1440,714,,,40.748798,-73.984596,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,A2R9MIRIP29431,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0,92.6,89.6,92.2,8.533333333333346,1,0.0,0,3.5,1.5040773967762742,0,-1.5,1.0,1,-1.0,-1.5
2018-12-10 22:48:25,24.56.255.39,47.611602783203125,-122.30560302734375,PVSU,Female,22,African/Afro-Caribbean,3,0,0,0,0,Independent,,,1,Atheist,,0,,Washington,2,1.0,3.0,2,40,50,60,60,40,92,50,50,50,66,17,50,50,50,50,28,50,50,51,40,28,36,50,50,50,75,85,50,50,50,45,55,73,2018-12-10 22:56:41,3,1,1,2,2,1,1,3,"It seems a little weak, not detailed enough to have any kind of thought about it. It's sad the kid died, but what else can I feel? It's bad. ",-2,-1,-1,2,1,0,-2,0,0,-3,0,2,2,1,2,1,1,3,1,"How did they get access to him? How do we know he did it, he's just the alleged perpetrator. That's all worrying, to me. That's upsetting.",-3,1,1,2,-3,-3,-3,-3,-3,-1,-1,-1,0,-1,-3,3,1,25262892,1.0,1011,812,47.61600000000001,-122.343424,47.601397999999996,-122.33000200000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,A8RDXT4ZILHQT,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0,62.4,50.0,55.0,44.199999999999996,0,0.0,0,2.0,1.0986122886681098,0,-1.5,0.6666666666666666,0,-0.6666666666666666,-1.5
